log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2021-01-01 06:18:43.919209,1609481923.9191666,2021-01-01 06:18:43.918,1609481923.918364,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:21:34.009267,1609482094.0091996,2021-01-01 06:21:34.7,1609482094.00745,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:21:34.056073,1609482094.056036,2021-01-01 06:21:34.55,1609482094.055281,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:21:34.056554,1609482094.0565255,2021-01-01 06:21:34.55,1609482094.055847,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:21:34.056951,1609482094.056928,2021-01-01 06:21:34.56,1609482094.056372,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:23:43.439156,1609482223.4391193,2021-01-01 06:23:43.438,1609482223.438365,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:26:34.006908,1609482394.006875,2021-01-01 06:26:34.6,1609482394.005984,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:26:34.074417,1609482394.0743804,2021-01-01 06:26:34.73,1609482394.073632,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:26:34.075473,1609482394.0754447,2021-01-01 06:26:34.74,1609482394.074816,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:26:34.076385,1609482394.0763576,2021-01-01 06:26:34.75,1609482394.075805,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 06:28:43.999109,1609482523.9990637,2021-01-01 06:28:43.998,1609482523.998363,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:31:34.003847,1609482694.00381,2021-01-01 06:31:34.2,1609482694.002954,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:31:34.005085,1609482694.0050545,2021-01-01 06:31:34.4,1609482694.004331,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:31:34.006177,1609482694.0061471,2021-01-01 06:31:34.5,1609482694.005474,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:31:34.016538,1609482694.016508,2021-01-01 06:31:34.15,1609482694.01571,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:33:43.520192,1609482823.5201159,2021-01-01 06:33:43.518,1609482823.518758,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:36:34.007619,1609482994.0075874,2021-01-01 06:36:34.6,1609482994.006666,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:36:34.071441,1609482994.0714042,2021-01-01 06:36:34.70,1609482994.070598,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:36:34.073103,1609482994.073076,2021-01-01 06:36:34.72,1609482994.072244,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:36:34.073532,1609482994.0735044,2021-01-01 06:36:34.72,1609482994.072739,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 06:38:43.039199,1609483123.0391524,2021-01-01 06:38:43.38,1609483123.038345,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:41:34.007500,1609483294.007464,2021-01-01 06:41:34.6,1609483294.006608,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:41:34.042118,1609483294.0420794,2021-01-01 06:41:34.41,1609483294.041198,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:41:34.043369,1609483294.043336,2021-01-01 06:41:34.42,1609483294.042586,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:41:34.044524,1609483294.0444903,2021-01-01 06:41:34.43,1609483294.043773,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:43:43.599926,1609483423.599882,2021-01-01 06:43:43.598,1609483423.598467,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:46:34.002518,1609483594.0024793,2021-01-01 06:46:34.1,1609483594.001596,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:46:34.003099,1609483594.0030668,2021-01-01 06:46:34.2,1609483594.002281,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:46:34.003671,1609483594.0036387,2021-01-01 06:46:34.2,1609483594.002926,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:46:34.009335,1609483594.0093012,2021-01-01 06:46:34.8,1609483594.008542,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:48:43.118972,1609483723.1189356,2021-01-01 06:48:43.118,1609483723.118299,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:51:34.007500,1609483894.0074613,2021-01-01 06:51:34.6,1609483894.006575,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:51:34.051401,1609483894.051363,2021-01-01 06:51:34.50,1609483894.050489,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:51:34.052657,1609483894.052625,2021-01-01 06:51:34.51,1609483894.051872,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:51:34.053773,1609483894.0537422,2021-01-01 06:51:34.53,1609483894.053055,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 06:53:43.679060,1609484023.6790242,2021-01-01 06:53:43.678,1609484023.678313,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 06:56:34.023955,1609484194.0239134,2021-01-01 06:56:34.23,1609484194.023018,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 06:56:34.024530,1609484194.0244975,2021-01-01 06:56:34.23,1609484194.0237,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 06:56:34.025076,1609484194.0250473,2021-01-01 06:56:34.24,1609484194.024332,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 06:56:34.051114,1609484194.0510795,2021-01-01 06:56:34.50,1609484194.050282,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 06:58:43.199154,1609484323.199111,2021-01-01 06:58:43.198,1609484323.198373,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:01:34.007297,1609484494.0072308,2021-01-01 07:01:34.6,1609484494.006272,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:01:34.059638,1609484494.0596066,2021-01-01 07:01:34.57,1609484494.057849,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:01:34.060067,1609484494.0600433,2021-01-01 07:01:34.58,1609484494.058494,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:01:34.060407,1609484494.0603855,2021-01-01 07:01:34.58,1609484494.058962,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 07:03:43.759171,1609484623.7591207,2021-01-01 07:03:43.758,1609484623.758376,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:06:34.007286,1609484794.007257,2021-01-01 07:06:34.6,1609484794.006486,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:06:34.062676,1609484794.062643,2021-01-01 07:06:34.61,1609484794.061909,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:06:34.063731,1609484794.0637035,2021-01-01 07:06:34.63,1609484794.063079,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:06:34.064644,1609484794.06462,2021-01-01 07:06:34.64,1609484794.064063,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 07:08:43.280447,1609484923.280405,2021-01-01 07:08:43.279,1609484923.279611,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:11:34.008792,1609485094.0087261,2021-01-01 07:11:34.7,1609485094.007112,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:11:34.068779,1609485094.068742,2021-01-01 07:11:34.67,1609485094.067915,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:11:34.069259,1609485094.069235,2021-01-01 07:11:34.68,1609485094.068573,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:11:34.069707,1609485094.0696816,2021-01-01 07:11:34.69,1609485094.069098,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 07:13:43.841217,1609485223.8411756,2021-01-01 07:13:43.838,1609485223.83854,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:16:34.003599,1609485394.0035582,2021-01-01 07:16:34.2,1609485394.00268,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:16:34.004188,1609485394.0041566,2021-01-01 07:16:34.3,1609485394.003359,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:16:34.004751,1609485394.004721,2021-01-01 07:16:34.4,1609485394.003997,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 07:16:34.007569,1609485394.007539,2021-01-01 07:16:34.6,1609485394.006794,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:18:43.359261,1609485523.3592129,2021-01-01 07:18:43.358,1609485523.358387,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:21:34.009085,1609485694.0090458,2021-01-01 07:21:34.8,1609485694.008204,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:21:34.022109,1609485694.0220664,2021-01-01 07:21:34.21,1609485694.021203,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:21:34.023359,1609485694.023328,2021-01-01 07:21:34.22,1609485694.022597,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:21:34.024433,1609485694.0244062,2021-01-01 07:21:34.23,1609485694.023758,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 07:23:43.919124,1609485823.9190784,2021-01-01 07:23:43.918,1609485823.918312,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:26:34.013240,1609485994.0131993,2021-01-01 07:26:34.12,1609485994.012291,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:26:34.041742,1609485994.041705,2021-01-01 07:26:34.40,1609485994.040854,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:26:34.042274,1609485994.0422435,2021-01-01 07:26:34.41,1609485994.041513,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:26:34.042831,1609485994.0428007,2021-01-01 07:26:34.42,1609485994.042115,300.0,daisy-anthem,SPaT,3002,NA,NA
2021-01-01 07:28:43.439217,1609486123.4391692,2021-01-01 07:28:43.438,1609486123.43839,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:31:34.008137,1609486294.0079849,2021-01-01 07:31:34.6,1609486294.006671,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:31:34.035760,1609486294.03569,2021-01-01 07:31:34.32,1609486294.032315,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:31:34.037206,1609486294.0371792,2021-01-01 07:31:34.33,1609486294.033552,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:31:34.037606,1609486294.0375812,2021-01-01 07:31:34.34,1609486294.034658,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 07:33:44.010461,1609486424.0104113,2021-01-01 07:33:44.9,1609486424.009625,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:36:34.001149,1609486594.0011086,2021-01-01 07:36:34.0,1609486594.000227,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:36:34.002438,1609486594.0024054,2021-01-01 07:36:34.1,1609486594.001643,300.0,daisy-anthem,MAP,301,NA,NA
2021-01-01 07:36:34.003556,1609486594.0035272,2021-01-01 07:36:34.2,1609486594.002842,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 07:36:34.010937,1609486594.010905,2021-01-01 07:36:34.10,1609486594.010127,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:38:44.559148,1609486724.5591094,2021-01-01 07:38:44.558,1609486724.55838,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:41:34.007444,1609486894.0074112,2021-01-01 07:41:34.6,1609486894.006692,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:41:34.060902,1609486894.060864,2021-01-01 07:41:34.60,1609486894.06011,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:41:34.061385,1609486894.0613594,2021-01-01 07:41:34.60,1609486894.060687,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:41:34.061836,1609486894.0618107,2021-01-01 07:41:34.61,1609486894.061218,300.0,daisy-anthem,SPaT,3002,NA,NA
2021-01-01 07:43:44.079475,1609487024.0794203,2021-01-01 07:43:44.78,1609487024.078503,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:46:34.015845,1609487194.0158064,2021-01-01 07:46:34.14,1609487194.014929,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:46:34.016423,1609487194.016394,2021-01-01 07:46:34.15,1609487194.015612,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:46:34.017000,1609487194.0169687,2021-01-01 07:46:34.16,1609487194.016244,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 07:46:34.021241,1609487194.0212078,2021-01-01 07:46:34.20,1609487194.020431,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:48:44.640740,1609487324.6407073,2021-01-01 07:48:44.638,1609487324.638531,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:51:34.007473,1609487494.0074356,2021-01-01 07:51:34.6,1609487494.006626,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:51:34.058699,1609487494.0586584,2021-01-01 07:51:34.57,1609487494.057799,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:51:34.059195,1609487494.0591683,2021-01-01 07:51:34.58,1609487494.058456,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:51:34.059620,1609487494.0595908,2021-01-01 07:51:34.59,1609487494.058995,300.0,daisy-anthem,SPaT,3002,NA,NA
2021-01-01 07:53:44.159234,1609487624.159196,2021-01-01 07:53:44.158,1609487624.158395,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 07:56:34.009264,1609487794.0091965,2021-01-01 07:56:34.7,1609487794.007205,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 07:56:34.069194,1609487794.0691612,2021-01-01 07:56:34.68,1609487794.068415,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 07:56:34.069676,1609487794.0696487,2021-01-01 07:56:34.69,1609487794.068982,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 07:56:34.070151,1609487794.0701272,2021-01-01 07:56:34.69,1609487794.069506,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 07:58:44.720206,1609487924.7201362,2021-01-01 07:58:44.718,1609487924.718707,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:01:34.012396,1609488094.0123632,2021-01-01 08:01:34.11,1609488094.011663,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:01:34.012871,1609488094.0128462,2021-01-01 08:01:34.12,1609488094.012211,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:01:34.013339,1609488094.013314,2021-01-01 08:01:34.12,1609488094.012705,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:01:34.029737,1609488094.0297108,2021-01-01 08:01:34.29,1609488094.029079,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:03:44.238946,1609488224.2389145,2021-01-01 08:03:44.238,1609488224.238289,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:06:34.007730,1609488394.007696,2021-01-01 08:06:34.6,1609488394.006758,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:06:34.021991,1609488394.0219572,2021-01-01 08:06:34.21,1609488394.021198,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:06:34.022466,1609488394.0224392,2021-01-01 08:06:34.21,1609488394.021766,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:06:34.022856,1609488394.022831,2021-01-01 08:06:34.22,1609488394.022283,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:08:44.799179,1609488524.799138,2021-01-01 08:08:44.798,1609488524.798384,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:11:34.007650,1609488694.0076177,2021-01-01 08:11:34.6,1609488694.006916,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:11:34.037582,1609488694.0375485,2021-01-01 08:11:34.36,1609488694.03685,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:11:34.038123,1609488694.038096,2021-01-01 08:11:34.37,1609488694.037384,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:11:34.038516,1609488694.0384905,2021-01-01 08:11:34.37,1609488694.037876,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:13:44.319129,1609488824.3190892,2021-01-01 08:13:44.318,1609488824.31836,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:16:34.007438,1609488994.0074043,2021-01-01 08:16:34.6,1609488994.00664,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:16:34.057153,1609488994.0571187,2021-01-01 08:16:34.56,1609488994.056362,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:16:34.057631,1609488994.057606,2021-01-01 08:16:34.56,1609488994.056934,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:16:34.058154,1609488994.058129,2021-01-01 08:16:34.57,1609488994.057454,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:18:44.879131,1609489124.879091,2021-01-01 08:18:44.878,1609489124.878335,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:21:34.007983,1609489294.0079417,2021-01-01 08:21:34.6,1609489294.006794,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:21:34.067405,1609489294.0673628,2021-01-01 08:21:34.66,1609489294.066481,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:21:34.067975,1609489294.0679417,2021-01-01 08:21:34.67,1609489294.067164,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:21:34.068801,1609489294.068769,2021-01-01 08:21:34.67,1609489294.067793,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:23:44.400025,1609489424.3999486,2021-01-01 08:23:44.398,1609489424.39868,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:26:34.067350,1609489594.067318,2021-01-01 08:26:34.66,1609489594.06661,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:26:34.236114,1609489594.2360733,2021-01-01 08:26:34.235,1609489594.235223,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:26:34.236656,1609489594.236627,2021-01-01 08:26:34.235,1609489594.235831,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:26:34.237104,1609489594.23708,2021-01-01 08:26:34.236,1609489594.236396,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 08:28:44.959355,1609489724.959305,2021-01-01 08:28:44.958,1609489724.958436,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:31:34.007811,1609489894.0077765,2021-01-01 08:31:34.7,1609489894.007006,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:31:34.045174,1609489894.0451353,2021-01-01 08:31:34.44,1609489894.044357,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:31:34.045663,1609489894.045636,2021-01-01 08:31:34.44,1609489894.044933,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:31:34.046216,1609489894.0461867,2021-01-01 08:31:34.45,1609489894.045463,300.0,daisy-anthem,SPaT,2999,NA,NA
2021-01-01 08:33:44.479323,1609490024.4792786,2021-01-01 08:33:44.478,1609490024.478413,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:36:34.007258,1609490194.0072231,2021-01-01 08:36:34.6,1609490194.00651,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:36:34.099259,1609490194.0992258,2021-01-01 08:36:34.98,1609490194.098511,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:36:34.099711,1609490194.0996857,2021-01-01 08:36:34.99,1609490194.09906,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:36:34.100187,1609490194.1001627,2021-01-01 08:36:34.99,1609490194.099558,300.0,daisy-anthem,SPaT,3002,NA,NA
2021-01-01 08:38:45.040022,1609490325.0399466,2021-01-01 08:38:45.38,1609490325.038651,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:41:34.007672,1609490494.0076365,2021-01-01 08:41:34.6,1609490494.006685,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:41:34.055251,1609490494.0552106,2021-01-01 08:41:34.54,1609490494.05444,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:41:34.055730,1609490494.0557053,2021-01-01 08:41:34.55,1609490494.055061,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:41:34.056215,1609490494.0561886,2021-01-01 08:41:34.55,1609490494.055593,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:43:45.599185,1609490625.5991414,2021-01-01 08:43:45.598,1609490625.598399,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:46:34.011048,1609490794.0109804,2021-01-01 08:46:34.9,1609490794.009364,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:46:34.042081,1609490794.0420482,2021-01-01 08:46:34.40,1609490794.040365,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:46:34.042510,1609490794.042488,2021-01-01 08:46:34.40,1609490794.040928,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:46:34.042841,1609490794.0428195,2021-01-01 08:46:34.41,1609490794.041398,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:48:45.119191,1609490925.119151,2021-01-01 08:48:45.118,1609490925.11841,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:51:34.005938,1609491094.005906,2021-01-01 08:51:34.5,1609491094.005173,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:51:34.007009,1609491094.006982,2021-01-01 08:51:34.6,1609491094.006358,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:51:34.007921,1609491094.0078945,2021-01-01 08:51:34.7,1609491094.00734,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:51:34.009712,1609491094.0096836,2021-01-01 08:51:34.9,1609491094.009035,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:53:45.679737,1609491225.6796923,2021-01-01 08:53:45.678,1609491225.678381,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 08:56:34.009237,1609491394.009204,2021-01-01 08:56:34.8,1609491394.008429,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 08:56:34.022604,1609491394.0225644,2021-01-01 08:56:34.21,1609491394.021708,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 08:56:34.023094,1609491394.0230696,2021-01-01 08:56:34.22,1609491394.022316,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 08:56:34.023565,1609491394.0235314,2021-01-01 08:56:34.22,1609491394.022857,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 08:58:45.199187,1609491525.1991403,2021-01-01 08:58:45.198,1609491525.198382,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:01:34.031297,1609491694.031257,2021-01-01 09:01:34.30,1609491694.0304,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 09:01:34.083636,1609491694.0835967,2021-01-01 09:01:34.82,1609491694.082707,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 09:01:34.084196,1609491694.0841641,2021-01-01 09:01:34.83,1609491694.083392,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 09:01:34.084771,1609491694.0847406,2021-01-01 09:01:34.84,1609491694.084031,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 09:03:45.759062,1609491825.7590237,2021-01-01 09:03:45.758,1609491825.758331,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:06:34.013463,1609491994.0134225,2021-01-01 09:06:34.12,1609491994.012578,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 09:06:34.014689,1609491994.0146563,2021-01-01 09:06:34.13,1609491994.013935,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 09:06:34.015863,1609491994.0158334,2021-01-01 09:06:34.15,1609491994.015145,300.0,daisy-anthem,SPaT,2999,NA,NA
2021-01-01 09:06:34.033493,1609491994.0334616,2021-01-01 09:06:34.32,1609491994.032677,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 09:08:45.279274,1609492125.2792284,2021-01-01 09:08:45.278,1609492125.278415,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:11:34.008917,1609492294.0088499,2021-01-01 09:11:34.7,1609492294.007196,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 09:11:34.082656,1609492294.082621,2021-01-01 09:11:34.81,1609492294.081882,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 09:11:34.083096,1609492294.083072,2021-01-01 09:11:34.82,1609492294.08245,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 09:11:34.083529,1609492294.0835032,2021-01-01 09:11:34.82,1609492294.082952,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 09:13:45.839127,1609492425.8390849,2021-01-01 09:13:45.838,1609492425.838332,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:16:34.007455,1609492594.0074165,2021-01-01 09:16:34.6,1609492594.00654,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 09:16:34.080414,1609492594.0803716,2021-01-01 09:16:34.79,1609492594.079519,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 09:16:34.100668,1609492594.1006317,2021-01-01 09:16:34.80,1609492594.080772,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 09:16:34.101387,1609492594.1013567,2021-01-01 09:16:34.81,1609492594.081365,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 09:18:45.360403,1609492725.3603306,2021-01-01 09:18:45.359,1609492725.358958,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:21:34.002003,1609492894.0019698,2021-01-01 09:21:34.1,1609492894.001249,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 09:21:34.038251,1609492894.0382097,2021-01-01 09:21:34.37,1609492894.037353,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 09:21:34.038751,1609492894.0387235,2021-01-01 09:21:34.37,1609492894.037928,300.0,daisy-anthem,MAP,300,NA,NA
2021-01-01 09:21:34.039246,1609492894.0392158,2021-01-01 09:21:34.38,1609492894.038606,300.0,daisy-anthem,SPaT,3000,NA,NA
2021-01-01 09:23:45.919023,1609493025.9189854,2021-01-01 09:23:45.918,1609493025.918289,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:26:34.007526,1609493194.0074942,2021-01-01 09:26:34.6,1609493194.006606,300.0,daisy-anthem,RemoteBSM,0,NA,NA
2021-01-01 09:26:34.065669,1609493194.0656362,2021-01-01 09:26:34.64,1609493194.064885,300.0,daisy-anthem,SSM,0,NA,NA
2021-01-01 09:26:34.066142,1609493194.0661182,2021-01-01 09:26:34.65,1609493194.065469,300.0,daisy-anthem,MAP,301,NA,NA
2021-01-01 09:26:34.066759,1609493194.066732,2021-01-01 09:26:34.66,1609493194.065986,300.0,daisy-anthem,SPaT,3001,NA,NA
2021-01-01 09:28:45.439302,1609493325.4392552,2021-01-01 09:28:45.438,1609493325.43842,300.0,daisy-anthem,SRM,0,0,0
2021-01-01 09:31:34.007768,1609493494.007728,2021-01-01 09:31:34.6,1609493494.006776,300.0,daisy-anthem,RemoteBSM,0,NA,NA
