At 1591742882.24 	 CP:	 4 	 804.58 	  8 	 804.58 	 0 	 804.58	 0 	 804.58	 0 	 804.58	 0 	 804.58	 0 	 804.58	 0 	 804.58	 0 	 804.58	 0 	 804.58	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.36 	 CP:	 4 	 804.70 	  8 	 804.70 	 0 	 804.70	 0 	 804.70	 0 	 804.70	 0 	 804.70	 0 	 804.70	 0 	 804.70	 0 	 804.70	 0 	 804.70	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.48 	 CP:	 4 	 804.82 	  8 	 804.82 	 0 	 804.82	 0 	 804.82	 0 	 804.82	 0 	 804.82	 0 	 804.82	 0 	 804.82	 0 	 804.82	 0 	 804.82	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.61 	 CP:	 4 	 804.94 	  8 	 804.94 	 0 	 804.94	 0 	 804.94	 0 	 804.94	 0 	 804.94	 0 	 804.94	 0 	 804.94	 0 	 804.94	 0 	 804.94	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.73 	 CP:	 4 	 805.06 	  8 	 805.06 	 0 	 805.06	 0 	 805.06	 0 	 805.06	 0 	 805.06	 0 	 805.06	 0 	 805.06	 0 	 805.06	 0 	 805.06	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.85 	 CP:	 4 	 805.18 	  8 	 805.18 	 0 	 805.18	 0 	 805.18	 0 	 805.18	 0 	 805.18	 0 	 805.18	 0 	 805.18	 0 	 805.18	 0 	 805.18	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742882.97 	 CP:	 4 	 805.31 	  8 	 805.31 	 0 	 805.31	 0 	 805.31	 0 	 805.31	 0 	 805.31	 0 	 805.31	 0 	 805.31	 0 	 805.31	 0 	 805.31	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.09 	 CP:	 4 	 805.43 	  8 	 805.43 	 0 	 805.43	 0 	 805.43	 0 	 805.43	 0 	 805.43	 0 	 805.43	 0 	 805.43	 0 	 805.43	 0 	 805.43	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.21 	 CP:	 4 	 805.55 	  8 	 805.55 	 0 	 805.55	 0 	 805.55	 0 	 805.55	 0 	 805.55	 0 	 805.55	 0 	 805.55	 0 	 805.55	 0 	 805.55	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.34 	 CP:	 4 	 805.67 	  8 	 805.67 	 0 	 805.67	 0 	 805.67	 0 	 805.67	 0 	 805.67	 0 	 805.67	 0 	 805.67	 0 	 805.67	 0 	 805.67	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.46 	 CP:	 4 	 805.79 	  8 	 805.79 	 0 	 805.79	 0 	 805.79	 0 	 805.79	 0 	 805.79	 0 	 805.79	 0 	 805.79	 0 	 805.79	 0 	 805.79	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.58 	 CP:	 4 	 805.91 	  8 	 805.91 	 0 	 805.91	 0 	 805.91	 0 	 805.91	 0 	 805.91	 0 	 805.91	 0 	 805.91	 0 	 805.91	 0 	 805.91	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.70 	 CP:	 4 	 806.03 	  8 	 806.03 	 0 	 806.03	 0 	 806.03	 0 	 806.03	 0 	 806.03	 0 	 806.03	 0 	 806.03	 0 	 806.03	 0 	 806.03	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.82 	 CP:	 4 	 806.16 	  8 	 806.16 	 0 	 806.16	 0 	 806.16	 0 	 806.16	 0 	 806.16	 0 	 806.16	 0 	 806.16	 0 	 806.16	 0 	 806.16	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742883.94 	 CP:	 4 	 806.28 	  8 	 806.28 	 0 	 806.28	 0 	 806.28	 0 	 806.28	 0 	 806.28	 0 	 806.28	 0 	 806.28	 0 	 806.28	 0 	 806.28	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.06 	 CP:	 4 	 806.40 	  8 	 806.40 	 0 	 806.40	 0 	 806.40	 0 	 806.40	 0 	 806.40	 0 	 806.40	 0 	 806.40	 0 	 806.40	 0 	 806.40	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.19 	 CP:	 4 	 806.52 	  8 	 806.52 	 0 	 806.52	 0 	 806.52	 0 	 806.52	 0 	 806.52	 0 	 806.52	 0 	 806.52	 0 	 806.52	 0 	 806.52	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.31 	 CP:	 4 	 806.64 	  8 	 806.64 	 0 	 806.64	 0 	 806.64	 0 	 806.64	 0 	 806.64	 0 	 806.64	 0 	 806.64	 0 	 806.64	 0 	 806.64	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.43 	 CP:	 4 	 806.76 	  8 	 806.76 	 0 	 806.76	 0 	 806.76	 0 	 806.76	 0 	 806.76	 0 	 806.76	 0 	 806.76	 0 	 806.76	 0 	 806.76	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.55 	 CP:	 4 	 806.89 	  8 	 806.89 	 0 	 806.89	 0 	 806.89	 0 	 806.89	 0 	 806.89	 0 	 806.89	 0 	 806.89	 0 	 806.89	 0 	 806.89	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.67 	 CP:	 4 	 807.01 	  8 	 807.01 	 0 	 807.01	 0 	 807.01	 0 	 807.01	 0 	 807.01	 0 	 807.01	 0 	 807.01	 0 	 807.01	 0 	 807.01	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.79 	 CP:	 4 	 807.13 	  8 	 807.13 	 0 	 807.13	 0 	 807.13	 0 	 807.13	 0 	 807.13	 0 	 807.13	 0 	 807.13	 0 	 807.13	 0 	 807.13	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742884.92 	 CP:	 4 	 807.25 	  8 	 807.25 	 0 	 807.25	 0 	 807.25	 0 	 807.25	 0 	 807.25	 0 	 807.25	 0 	 807.25	 0 	 807.25	 0 	 807.25	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.04 	 CP:	 4 	 807.37 	  8 	 807.37 	 0 	 807.37	 0 	 807.37	 0 	 807.37	 0 	 807.37	 0 	 807.37	 0 	 807.37	 0 	 807.37	 0 	 807.37	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.16 	 CP:	 4 	 807.49 	  8 	 807.49 	 0 	 807.49	 0 	 807.49	 0 	 807.49	 0 	 807.49	 0 	 807.49	 0 	 807.49	 0 	 807.49	 0 	 807.49	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.28 	 CP:	 4 	 807.61 	  8 	 807.61 	 0 	 807.61	 0 	 807.61	 0 	 807.61	 0 	 807.61	 0 	 807.61	 0 	 807.61	 0 	 807.61	 0 	 807.61	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
At 1591742885.40 	 CP:	 4 	 807.74 	  8 	 807.74 	 0 	 807.74	 0 	 807.74	 0 	 807.74	 0 	 807.74	 0 	 807.74	 0 	 807.74	 0 	 807.74	 0 	 807.74	 1 	 0.00	 1 	 0.00	 1 	 0.00	 1 	 0.00
