secMark,latitude,longitude,elevation,heading,speed
42000,32.2331209,-110.9529725,751.3,1.6e+02,0
42000,32.2331209,-110.9529725,751.3,1.6e+02,0
43000,32.2331209,-110.9529726,751.3,1.6e+02,0
43000,32.2331209,-110.9529726,751.3,1.6e+02,0
43000,32.2331208,-110.9529725,751.1,1.6e+02,0
43000,32.2331208,-110.9529725,751.1,1.6e+02,0
43000,32.2331208,-110.9529721,750.9,1.6e+02,0
43000,32.2331208,-110.9529721,750.9,1.6e+02,0
43000,32.2331204,-110.9529723,750.9,1.6e+02,0
43000,32.2331204,-110.9529723,750.9,1.6e+02,0
43000,32.2331203,-110.9529721,750.7,1.6e+02,0
43000,32.2331203,-110.9529721,750.7,1.6e+02,0
44000,32.2331209,-110.952972,750.6,1.6e+02,0
44000,32.2331209,-110.952972,750.6,1.6e+02,0
44000,32.2331209,-110.9529716,750.3,1.6e+02,0
44000,32.2331209,-110.9529716,750.3,1.6e+02,0
44000,32.2331213,-110.9529715,750.2,1.6e+02,0
44000,32.2331213,-110.9529715,750.2,1.6e+02,0
44000,32.2331211,-110.9529713,750,1.6e+02,0
44000,32.2331211,-110.9529713,750,1.6e+02,0
44000,32.2331211,-110.9529711,749.9,1.6e+02,0
44000,32.2331211,-110.9529711,749.9,1.6e+02,0
45000,32.2331209,-110.9529708,749.9,1.6e+02,0
45000,32.2331209,-110.9529708,749.9,1.6e+02,0
45000,32.2331209,-110.9529706,749.9,1.6e+02,0
45000,32.2331209,-110.9529706,749.9,1.6e+02,0
45000,32.2331211,-110.9529708,749.9,1.6e+02,0
45000,32.2331211,-110.9529708,749.9,1.6e+02,0
45000,32.2331209,-110.9529705,749.8,1.6e+02,0
45000,32.2331209,-110.9529705,749.8,1.6e+02,0
45000,32.2331209,-110.9529703,749.6,1.6e+02,0
45000,32.2331209,-110.9529703,749.6,1.6e+02,0
46000,32.2331209,-110.9529701,749.5,1.6e+02,0
46000,32.2331209,-110.9529701,749.5,1.6e+02,0
46000,32.2331204,-110.95297,749.4,1.6e+02,0
46000,32.2331204,-110.95297,749.4,1.6e+02,0
46000,32.2331203,-110.9529696,749.3,1.6e+02,0
46000,32.2331203,-110.9529696,749.3,1.6e+02,0
46000,32.2331201,-110.9529698,749.2,1.6e+02,0
46000,32.2331201,-110.9529698,749.2,1.6e+02,0
46000,32.2331203,-110.9529698,749.1,1.6e+02,0
46000,32.2331203,-110.9529698,749.1,1.6e+02,0
47000,32.2331204,-110.9529696,749,1.6e+02,0
47000,32.2331204,-110.9529696,749,1.6e+02,0
47000,32.2331201,-110.9529696,749,1.6e+02,0
47000,32.2331201,-110.9529696,749,1.6e+02,0
47000,32.2331199,-110.9529695,748.9,1.6e+02,0
47000,32.2331199,-110.9529695,748.9,1.6e+02,0
47000,32.2331198,-110.9529695,748.9,1.6e+02,0
47000,32.2331198,-110.9529695,748.9,1.6e+02,0
47000,32.2331203,-110.9529695,748.8,1.6e+02,0
47000,32.2331203,-110.9529695,748.8,1.6e+02,0
48000,32.2331201,-110.9529691,748.7,1.6e+02,0
48000,32.2331201,-110.9529691,748.7,1.6e+02,0
48000,32.2331198,-110.952969,748.6,1.6e+02,0
48000,32.2331198,-110.952969,748.6,1.6e+02,0
48000,32.2331193,-110.9529688,748.5,1.6e+02,0
48000,32.2331193,-110.9529688,748.5,1.6e+02,0
48000,32.2331191,-110.9529686,748.4,1.6e+02,0
48000,32.2331191,-110.9529686,748.4,1.6e+02,0
48000,32.2331191,-110.9529686,748.3,1.6e+02,0
48000,32.2331191,-110.9529686,748.3,1.6e+02,0
49000,32.2331188,-110.9529683,748.2,1.6e+02,0
49000,32.2331188,-110.9529683,748.2,1.6e+02,0
49000,32.2331193,-110.9529683,748.2,1.6e+02,0
49000,32.2331193,-110.9529683,748.2,1.6e+02,0
49000,32.2331193,-110.9529681,748.1,1.6e+02,0
49000,32.2331193,-110.9529681,748.1,1.6e+02,0
49000,32.2331193,-110.952968,748,1.6e+02,0
49000,32.2331193,-110.952968,748,1.6e+02,0
49000,32.2331191,-110.9529678,747.9,1.6e+02,0
49000,32.2331191,-110.9529678,747.9,1.6e+02,0
50000,32.2331193,-110.952968,747.9,1.6e+02,0
50000,32.2331193,-110.952968,747.9,1.6e+02,0
50000,32.2331196,-110.952968,747.8,1.6e+02,0
50000,32.2331196,-110.952968,747.8,1.6e+02,0
50000,32.2331196,-110.952968,747.8,1.6e+02,0
50000,32.2331196,-110.952968,747.8,1.6e+02,0
50000,32.2331198,-110.952968,747.7,1.6e+02,0
50000,32.2331198,-110.952968,747.7,1.6e+02,0
50000,32.2331201,-110.9529681,747.6,1.6e+02,0
50000,32.2331201,-110.9529681,747.6,1.6e+02,0
51000,32.2331206,-110.9529683,747.5,1.6e+02,0
51000,32.2331206,-110.9529683,747.5,1.6e+02,0
51000,32.2331204,-110.9529685,747.5,1.6e+02,0
51000,32.2331204,-110.9529685,747.5,1.6e+02,0
51000,32.2331203,-110.9529683,747.4,1.6e+02,0
51000,32.2331203,-110.9529683,747.4,1.6e+02,0
51000,32.2331208,-110.9529683,747.3,1.6e+02,0
51000,32.2331208,-110.9529683,747.3,1.6e+02,0
51000,32.2331211,-110.9529681,747.1,1.6e+02,0
51000,32.2331211,-110.9529681,747.1,1.6e+02,0
52000,32.2331213,-110.952968,747,1.6e+02,0
52000,32.2331213,-110.952968,747,1.6e+02,0
52000,32.2331216,-110.9529678,746.9,1.6e+02,0
52000,32.2331216,-110.9529678,746.9,1.6e+02,0
52000,32.2331221,-110.952968,746.8,1.6e+02,0
52000,32.2331221,-110.952968,746.8,1.6e+02,0
52000,32.2331216,-110.9529678,746.8,1.6e+02,0
52000,32.2331216,-110.9529678,746.8,1.6e+02,0
52000,32.2331211,-110.9529676,746.8,1.6e+02,0
52000,32.2331211,-110.9529676,746.8,1.6e+02,0
53000,32.2331209,-110.9529675,746.7,1.6e+02,0
53000,32.2331209,-110.9529675,746.7,1.6e+02,0
53000,32.2331208,-110.9529673,746.6,1.6e+02,0
53000,32.2331208,-110.9529673,746.6,1.6e+02,0
53000,32.2331204,-110.9529673,746.6,1.6e+02,0
53000,32.2331204,-110.9529673,746.6,1.6e+02,0
53000,32.2331203,-110.9529671,746.5,1.6e+02,0
53000,32.2331203,-110.9529671,746.5,1.6e+02,0
53000,32.2331204,-110.952967,746.4,1.6e+02,0
53000,32.2331204,-110.952967,746.4,1.6e+02,0
54000,32.2331203,-110.9529668,746.3,1.6e+02,0
54000,32.2331203,-110.9529668,746.3,1.6e+02,0
54000,32.2331203,-110.9529666,746.3,1.6e+02,0
54000,32.2331203,-110.9529666,746.3,1.6e+02,0
54000,32.2331204,-110.9529665,746.2,1.6e+02,0
54000,32.2331204,-110.9529665,746.2,1.6e+02,0
54000,32.2331206,-110.9529665,746.1,1.6e+02,0
54000,32.2331206,-110.9529665,746.1,1.6e+02,0
54000,32.2331206,-110.9529665,746,1.6e+02,0
54000,32.2331206,-110.9529665,746,1.6e+02,0
55000,32.2331208,-110.9529665,746,1.6e+02,0
55000,32.2331208,-110.9529665,746,1.6e+02,0
55000,32.2331206,-110.9529665,745.9,1.6e+02,0
55000,32.2331206,-110.9529665,745.9,1.6e+02,0
55000,32.2331204,-110.9529661,745.9,1.6e+02,0
55000,32.2331204,-110.9529661,745.9,1.6e+02,0
55000,32.2331208,-110.9529661,745.7,1.6e+02,0
55000,32.2331208,-110.9529661,745.7,1.6e+02,0
55000,32.2331208,-110.9529661,745.6,1.6e+02,0
55000,32.2331208,-110.9529661,745.6,1.6e+02,0
56000,32.2331208,-110.9529661,745.6,1.6e+02,0
56000,32.2331208,-110.9529661,745.6,1.6e+02,0
56000,32.2331208,-110.9529665,745.6,1.6e+02,0
56000,32.2331208,-110.9529665,745.6,1.6e+02,0
56000,32.2331208,-110.9529663,745.5,1.6e+02,0
56000,32.2331208,-110.9529663,745.5,1.6e+02,0
56000,32.2331208,-110.9529665,745.5,1.6e+02,0
56000,32.2331208,-110.9529665,745.5,1.6e+02,0
56000,32.2331209,-110.9529666,745.5,1.6e+02,0
56000,32.2331209,-110.9529666,745.5,1.6e+02,0
57000,32.2331206,-110.9529665,745.4,1.6e+02,0
57000,32.2331206,-110.9529665,745.4,1.6e+02,0
57000,32.2331203,-110.9529665,745.3,1.6e+02,0
57000,32.2331203,-110.9529665,745.3,1.6e+02,0
57000,32.2331198,-110.9529665,745.2,1.6e+02,0
57000,32.2331198,-110.9529665,745.2,1.6e+02,0
57000,32.2331196,-110.9529663,745.1,1.6e+02,0
57000,32.2331196,-110.9529663,745.1,1.6e+02,0
57000,32.2331193,-110.9529661,745.1,1.6e+02,0
57000,32.2331193,-110.9529661,745.1,1.6e+02,0
58000,32.2331195,-110.9529661,745.1,1.6e+02,0
58000,32.2331195,-110.9529661,745.1,1.6e+02,0
58000,32.2331196,-110.952966,745,1.6e+02,0
58000,32.2331196,-110.952966,745,1.6e+02,0
58000,32.2331195,-110.9529658,744.9,1.6e+02,0
58000,32.2331195,-110.9529658,744.9,1.6e+02,0
58000,32.233119,-110.9529656,744.8,1.6e+02,0
58000,32.233119,-110.9529656,744.8,1.6e+02,0
58000,32.233119,-110.9529658,744.8,1.6e+02,0
58000,32.233119,-110.9529658,744.8,1.6e+02,0
59000,32.2331193,-110.952966,744.7,1.6e+02,0
59000,32.2331193,-110.952966,744.7,1.6e+02,0
59000,32.2331193,-110.9529658,744.5,1.6e+02,0
59000,32.2331193,-110.9529658,744.5,1.6e+02,0
59000,32.2331196,-110.9529658,744.4,1.6e+02,0
59000,32.2331196,-110.9529658,744.4,1.6e+02,0
59000,32.2331198,-110.9529658,744.2,1.6e+02,0
59000,32.2331198,-110.9529658,744.2,1.6e+02,0
59000,32.2331201,-110.9529661,744.1,1.6e+02,0
59000,32.2331201,-110.9529661,744.1,1.6e+02,0
0,32.2331203,-110.9529663,744.1,1.6e+02,0
0,32.2331203,-110.9529663,744.1,1.6e+02,0
0,32.2331199,-110.9529665,744,1.6e+02,0
0,32.2331199,-110.9529665,744,1.6e+02,0
0,32.2331199,-110.9529668,744,1.6e+02,0
0,32.2331199,-110.9529668,744,1.6e+02,0
0,32.2331201,-110.952967,744,1.6e+02,0
0,32.2331201,-110.952967,744,1.6e+02,0
0,32.2331199,-110.9529668,743.8,1.6e+02,0
0,32.2331199,-110.9529668,743.8,1.6e+02,0
1000,32.2331199,-110.9529666,743.6,1.6e+02,0
1000,32.2331199,-110.9529666,743.6,1.6e+02,0
1000,32.2331198,-110.9529666,743.6,1.6e+02,0
1000,32.2331198,-110.9529666,743.6,1.6e+02,0
1000,32.2331198,-110.9529665,743.5,1.6e+02,0
1000,32.2331198,-110.9529665,743.5,1.6e+02,0
1000,32.2331199,-110.9529665,743.4,1.6e+02,0
1000,32.2331199,-110.9529665,743.4,1.6e+02,0
1000,32.2331199,-110.9529663,743.3,1.6e+02,0
1000,32.2331199,-110.9529663,743.3,1.6e+02,0
2000,32.2331201,-110.9529663,743.2,1.6e+02,0
2000,32.2331201,-110.9529663,743.2,1.6e+02,0
2000,32.2331201,-110.9529661,743,1.6e+02,0
2000,32.2331201,-110.9529661,743,1.6e+02,0
2000,32.2331203,-110.9529663,742.9,1.6e+02,0
2000,32.2331203,-110.9529663,742.9,1.6e+02,0
2000,32.2331208,-110.9529665,742.7,1.6e+02,0
2000,32.2331208,-110.9529665,742.7,1.6e+02,0
2000,32.2331211,-110.9529668,742.6,1.6e+02,0
2000,32.2331211,-110.9529668,742.6,1.6e+02,0
3000,32.2331215,-110.952967,742.5,1.6e+02,0
3000,32.2331215,-110.952967,742.5,1.6e+02,0
3000,32.2331213,-110.9529666,742.4,1.6e+02,0
3000,32.2331213,-110.9529666,742.4,1.6e+02,0
3000,32.2331209,-110.9529665,742.2,1.6e+02,0
3000,32.2331209,-110.9529665,742.2,1.6e+02,0
3000,32.2331208,-110.9529666,742.1,1.6e+02,0
3000,32.2331208,-110.9529666,742.1,1.6e+02,0
3000,32.2331208,-110.9529668,742,1.6e+02,0
3000,32.2331208,-110.9529668,742,1.6e+02,0
4000,32.2331203,-110.9529666,741.9,1.6e+02,0
4000,32.2331203,-110.9529666,741.9,1.6e+02,0
4000,32.2331198,-110.9529665,741.7,1.6e+02,0
4000,32.2331198,-110.9529665,741.7,1.6e+02,0
4000,32.2331198,-110.9529665,741.6,1.6e+02,0
4000,32.2331198,-110.9529665,741.6,1.6e+02,0
4000,32.2331198,-110.9529666,741.4,1.6e+02,0
4000,32.2331198,-110.9529666,741.4,1.6e+02,0
4000,32.2331198,-110.9529666,741.3,1.6e+02,0
4000,32.2331198,-110.9529666,741.3,1.6e+02,0
5000,32.2331196,-110.952967,741.1,1.6e+02,0
5000,32.2331196,-110.952967,741.1,1.6e+02,0
5000,32.2331193,-110.952967,741,1.6e+02,0
5000,32.2331193,-110.952967,741,1.6e+02,0
5000,32.233119,-110.9529673,740.9,1.6e+02,0
5000,32.233119,-110.9529673,740.9,1.6e+02,0
5000,32.233119,-110.9529671,740.8,1.6e+02,0
5000,32.233119,-110.9529671,740.8,1.6e+02,0
5000,32.233119,-110.9529673,740.6,1.6e+02,0
5000,32.233119,-110.9529673,740.6,1.6e+02,0
6000,32.2331191,-110.9529675,740.5,1.6e+02,0
6000,32.2331191,-110.9529675,740.5,1.6e+02,0
6000,32.233119,-110.9529675,740.3,1.6e+02,0
6000,32.233119,-110.9529675,740.3,1.6e+02,0
6000,32.233119,-110.9529675,740.2,1.6e+02,0
6000,32.233119,-110.9529675,740.2,1.6e+02,0
6000,32.2331188,-110.9529676,740.2,1.6e+02,0
6000,32.2331188,-110.9529676,740.2,1.6e+02,0
6000,32.2331188,-110.9529678,740,1.6e+02,0
6000,32.2331188,-110.9529678,740,1.6e+02,0
7000,32.2331188,-110.952968,740,1.6e+02,0
7000,32.2331188,-110.952968,740,1.6e+02,0
7000,32.2331188,-110.9529681,739.9,1.6e+02,0
7000,32.2331188,-110.9529681,739.9,1.6e+02,0
7000,32.2331185,-110.9529681,739.8,1.6e+02,0
7000,32.2331185,-110.9529681,739.8,1.6e+02,0
7000,32.2331181,-110.9529683,739.7,1.6e+02,0
7000,32.2331181,-110.9529683,739.7,1.6e+02,0
7000,32.2331178,-110.9529685,739.6,1.6e+02,0
7000,32.2331178,-110.9529685,739.6,1.6e+02,0
8000,32.2331174,-110.9529688,739.5,1.6e+02,0
8000,32.2331174,-110.9529688,739.5,1.6e+02,0
8000,32.2331171,-110.9529688,739.3,1.6e+02,0
8000,32.2331171,-110.9529688,739.3,1.6e+02,0
8000,32.2331171,-110.9529691,739.2,1.6e+02,0
8000,32.2331171,-110.9529691,739.2,1.6e+02,0
8000,32.233117,-110.9529693,739.1,1.6e+02,0
8000,32.233117,-110.9529693,739.1,1.6e+02,0
8000,32.2331168,-110.9529693,739,1.6e+02,0
8000,32.2331168,-110.9529693,739,1.6e+02,0
9000,32.2331166,-110.9529695,738.9,1.6e+02,0
9000,32.2331166,-110.9529695,738.9,1.6e+02,0
9000,32.2331166,-110.9529696,738.8,1.6e+02,0
9000,32.2331166,-110.9529696,738.8,1.6e+02,0
9000,32.2331163,-110.9529695,738.6,1.6e+02,0
9000,32.2331163,-110.9529695,738.6,1.6e+02,0
9000,32.2331161,-110.9529691,738.3,1.6e+02,0
9000,32.2331161,-110.9529691,738.3,1.6e+02,0
9000,32.233116,-110.9529691,738.2,1.6e+02,0
9000,32.233116,-110.9529691,738.2,1.6e+02,0
10000,32.2331158,-110.9529691,738,1.6e+02,0
10000,32.2331158,-110.9529691,738,1.6e+02,0
10000,32.2331154,-110.952969,737.9,1.6e+02,0
10000,32.2331154,-110.952969,737.9,1.6e+02,0
10000,32.2331154,-110.9529693,737.8,1.6e+02,0
10000,32.2331154,-110.9529693,737.8,1.6e+02,0
10000,32.2331153,-110.9529695,737.7,1.6e+02,0
10000,32.2331153,-110.9529695,737.7,1.6e+02,0
10000,32.2331151,-110.9529693,737.5,1.6e+02,0
10000,32.2331151,-110.9529693,737.5,1.6e+02,0
11000,32.2331148,-110.9529693,737.4,1.6e+02,0
11000,32.2331148,-110.9529693,737.4,1.6e+02,0
11000,32.2331148,-110.9529695,737.3,1.6e+02,0
11000,32.2331148,-110.9529695,737.3,1.6e+02,0
11000,32.2331151,-110.9529695,737.2,1.6e+02,0
11000,32.2331151,-110.9529695,737.2,1.6e+02,0
11000,32.2331153,-110.9529696,737.1,1.6e+02,0
11000,32.2331153,-110.9529696,737.1,1.6e+02,0
11000,32.2331149,-110.9529698,737,1.6e+02,0
11000,32.2331149,-110.9529698,737,1.6e+02,0
12000,32.2331149,-110.95297,736.9,1.6e+02,0
12000,32.2331149,-110.95297,736.9,1.6e+02,0
12000,32.2331153,-110.9529701,736.8,1.6e+02,0
12000,32.2331153,-110.9529701,736.8,1.6e+02,0
12000,32.2331146,-110.9529701,736.7,1.6e+02,0
12000,32.2331146,-110.9529701,736.7,1.6e+02,0
12000,32.2331138,-110.95297,736.6,1.6e+02,0
12000,32.2331138,-110.95297,736.6,1.6e+02,0
12000,32.2331135,-110.9529695,736.4,1.6e+02,0
12000,32.2331135,-110.9529695,736.4,1.6e+02,0
13000,32.233113,-110.9529693,736.2,1.6e+02,0
13000,32.233113,-110.9529693,736.2,1.6e+02,0
13000,32.233113,-110.9529691,736.1,1.6e+02,0
13000,32.233113,-110.9529691,736.1,1.6e+02,0
13000,32.2331128,-110.9529693,736.1,1.6e+02,0
13000,32.2331128,-110.9529693,736.1,1.6e+02,0
13000,32.2331123,-110.9529693,736,1.6e+02,0
13000,32.2331123,-110.9529693,736,1.6e+02,0
13000,32.2331119,-110.9529691,735.9,1.6e+02,0
13000,32.2331119,-110.9529691,735.9,1.6e+02,0
14000,32.2331121,-110.9529693,735.9,1.6e+02,0
14000,32.2331121,-110.9529693,735.9,1.6e+02,0
14000,32.2331121,-110.9529695,735.8,1.6e+02,0
14000,32.2331121,-110.9529695,735.8,1.6e+02,0
14000,32.2331123,-110.9529695,735.7,1.6e+02,0
14000,32.2331123,-110.9529695,735.7,1.6e+02,0
14000,32.2331119,-110.9529693,735.5,1.6e+02,0
14000,32.2331119,-110.9529693,735.5,1.6e+02,0
14000,32.2331114,-110.9529691,735.4,1.6e+02,0
14000,32.2331114,-110.9529691,735.4,1.6e+02,0
15000,32.2331114,-110.9529693,735.4,1.6e+02,0
15000,32.2331114,-110.9529693,735.4,1.6e+02,0
15000,32.2331116,-110.9529695,735.4,1.6e+02,0
15000,32.2331116,-110.9529695,735.4,1.6e+02,0
15000,32.2331111,-110.9529696,735.4,1.6e+02,0
15000,32.2331111,-110.9529696,735.4,1.6e+02,0
15000,32.2331105,-110.9529698,735.4,1.6e+02,0
15000,32.2331105,-110.9529698,735.4,1.6e+02,0
15000,32.2331103,-110.9529696,735.4,1.6e+02,0
15000,32.2331103,-110.9529696,735.4,1.6e+02,0
16000,32.2331103,-110.95297,735.4,1.6e+02,0
16000,32.2331103,-110.95297,735.4,1.6e+02,0
16000,32.23311,-110.9529698,735.3,1.6e+02,0
16000,32.23311,-110.9529698,735.3,1.6e+02,0
16000,32.2331093,-110.9529696,735.3,1.6e+02,0
16000,32.2331093,-110.9529696,735.3,1.6e+02,0
16000,32.2331086,-110.9529696,735.2,1.6e+02,0
16000,32.2331086,-110.9529696,735.2,1.6e+02,0
16000,32.2331083,-110.9529695,735.2,1.6e+02,0
16000,32.2331083,-110.9529695,735.2,1.6e+02,0
17000,32.2331081,-110.9529696,735.2,1.6e+02,0
17000,32.2331081,-110.9529696,735.2,1.6e+02,0
17000,32.2331078,-110.9529698,735.2,1.6e+02,0
17000,32.2331078,-110.9529698,735.2,1.6e+02,0
17000,32.2331071,-110.9529696,735.2,1.6e+02,0
17000,32.2331071,-110.9529696,735.2,1.6e+02,0
17000,32.2331066,-110.9529698,735.2,1.6e+02,0
17000,32.2331066,-110.9529698,735.2,1.6e+02,0
17000,32.2331063,-110.9529701,735.2,1.6e+02,0
17000,32.2331063,-110.9529701,735.2,1.6e+02,0
18000,32.2331063,-110.9529703,735.1,1.6e+02,0
18000,32.2331063,-110.9529703,735.1,1.6e+02,0
18000,32.2331058,-110.9529703,735.1,1.6e+02,0
18000,32.2331058,-110.9529703,735.1,1.6e+02,0
18000,32.2331051,-110.95297,735,1.6e+02,0
18000,32.2331051,-110.95297,735,1.6e+02,0
18000,32.233105,-110.95297,734.9,1.6e+02,0
18000,32.233105,-110.95297,734.9,1.6e+02,0
18000,32.2331046,-110.95297,734.8,1.6e+02,0
18000,32.2331046,-110.95297,734.8,1.6e+02,0
19000,32.2331045,-110.9529701,734.8,1.6e+02,0
19000,32.2331045,-110.9529701,734.8,1.6e+02,0
19000,32.2331038,-110.9529701,734.8,1.6e+02,0
19000,32.2331038,-110.9529701,734.8,1.6e+02,0
19000,32.2331033,-110.9529701,734.7,1.6e+02,0
19000,32.2331033,-110.9529701,734.7,1.6e+02,0
19000,32.2331026,-110.95297,734.7,1.6e+02,0
19000,32.2331026,-110.95297,734.7,1.6e+02,0
19000,32.2331028,-110.9529703,734.7,1.6e+02,0
19000,32.2331028,-110.9529703,734.7,1.6e+02,0
20000,32.2331029,-110.9529706,734.6,1.6e+02,0
20000,32.2331029,-110.9529706,734.6,1.6e+02,0
20000,32.2331028,-110.9529708,734.6,1.6e+02,0
20000,32.2331028,-110.9529708,734.6,1.6e+02,0
20000,32.2331028,-110.9529708,734.5,1.6e+02,0
20000,32.2331028,-110.9529708,734.5,1.6e+02,0
20000,32.2331028,-110.9529708,734.4,1.6e+02,0
20000,32.2331028,-110.9529708,734.4,1.6e+02,0
20000,32.2331025,-110.952971,734.4,1.6e+02,0
20000,32.2331025,-110.952971,734.4,1.6e+02,0
21000,32.2331025,-110.9529711,734.4,1.6e+02,0
21000,32.2331025,-110.9529711,734.4,1.6e+02,0
21000,32.2331023,-110.9529711,734.4,1.6e+02,0
21000,32.2331023,-110.9529711,734.4,1.6e+02,0
21000,32.2331014,-110.952971,734.4,1.6e+02,0
21000,32.2331014,-110.952971,734.4,1.6e+02,0
21000,32.2331011,-110.952971,734.4,1.6e+02,0
21000,32.2331011,-110.952971,734.4,1.6e+02,0
21000,32.2331008,-110.9529713,734.5,1.6e+02,0
21000,32.2331008,-110.9529713,734.5,1.6e+02,0
22000,32.2331003,-110.9529713,734.5,1.6e+02,0
22000,32.2331003,-110.9529713,734.5,1.6e+02,0
22000,32.2331003,-110.9529715,734.5,1.6e+02,0
22000,32.2331003,-110.9529715,734.5,1.6e+02,0
22000,32.2330996,-110.9529718,734.6,1.6e+02,0
22000,32.2330996,-110.9529718,734.6,1.6e+02,0
22000,32.2330995,-110.9529718,734.6,1.6e+02,0
22000,32.2330995,-110.9529718,734.6,1.6e+02,0
22000,32.233099,-110.9529715,734.5,1.6e+02,0
22000,32.233099,-110.9529715,734.5,1.6e+02,0
23000,32.2330983,-110.9529711,734.5,1.6e+02,0
23000,32.2330983,-110.9529711,734.5,1.6e+02,0
23000,32.2330979,-110.9529711,734.4,1.6e+02,0
23000,32.2330979,-110.9529711,734.4,1.6e+02,0
23000,32.2330973,-110.9529708,734.4,1.6e+02,0
23000,32.2330973,-110.9529708,734.4,1.6e+02,0
23000,32.2330971,-110.9529705,734.3,1.6e+02,0
23000,32.2330971,-110.9529705,734.3,1.6e+02,0
23000,32.2330965,-110.9529703,734.3,1.6e+02,0
23000,32.2330965,-110.9529703,734.3,1.6e+02,0
24000,32.2330954,-110.95297,734.3,1.6e+02,0
24000,32.2330954,-110.95297,734.3,1.6e+02,0
24000,32.2330953,-110.95297,734.3,1.6e+02,0
24000,32.2330953,-110.95297,734.3,1.6e+02,0
24000,32.2330945,-110.95297,734.2,1.6e+02,0
24000,32.2330945,-110.95297,734.2,1.6e+02,0
24000,32.233094,-110.9529701,734.1,1.6e+02,0
24000,32.233094,-110.9529701,734.1,1.6e+02,0
24000,32.2330936,-110.9529703,734.1,1.6e+02,0
24000,32.2330936,-110.9529703,734.1,1.6e+02,0
25000,32.2330933,-110.95297,733.9,1.6e+02,0
25000,32.2330933,-110.95297,733.9,1.6e+02,0
25000,32.2330923,-110.9529698,733.9,1.6e+02,0
25000,32.2330923,-110.9529698,733.9,1.6e+02,0
25000,32.2330916,-110.9529698,733.9,1.6e+02,0
25000,32.2330916,-110.9529698,733.9,1.6e+02,0
25000,32.233091,-110.9529698,733.9,1.6e+02,0
25000,32.233091,-110.9529698,733.9,1.6e+02,0
25000,32.2330905,-110.95297,733.9,1.6e+02,0
25000,32.2330905,-110.95297,733.9,1.6e+02,0
26000,32.2330899,-110.95297,733.9,1.6e+02,0
26000,32.2330899,-110.95297,733.9,1.6e+02,0
26000,32.2330891,-110.9529701,734,1.6e+02,0
26000,32.2330891,-110.9529701,734,1.6e+02,0
26000,32.2330888,-110.95297,733.9,1.6e+02,0
26000,32.2330888,-110.95297,733.9,1.6e+02,0
26000,32.2330886,-110.9529698,733.9,1.6e+02,0
26000,32.2330886,-110.9529698,733.9,1.6e+02,0
26000,32.233088,-110.9529695,733.8,1.6e+02,0
26000,32.233088,-110.9529695,733.8,1.6e+02,0
27000,32.2330871,-110.9529695,733.8,1.6e+02,0
27000,32.2330871,-110.9529695,733.8,1.6e+02,0
27000,32.2330866,-110.9529695,733.8,1.6e+02,0
27000,32.2330866,-110.9529695,733.8,1.6e+02,0
27000,32.2330861,-110.9529695,733.9,1.6e+02,0
27000,32.2330861,-110.9529695,733.9,1.6e+02,0
27000,32.2330856,-110.9529693,733.8,1.6e+02,0
27000,32.2330856,-110.9529693,733.8,1.6e+02,0
27000,32.2330848,-110.9529691,733.8,1.6e+02,0
27000,32.2330848,-110.9529691,733.8,1.6e+02,0
28000,32.2330836,-110.952969,733.9,1.6e+02,0
28000,32.2330836,-110.952969,733.9,1.6e+02,0
28000,32.233083,-110.952969,733.9,1.6e+02,0
28000,32.233083,-110.952969,733.9,1.6e+02,0
28000,32.2330826,-110.9529691,733.9,1.6e+02,0
28000,32.2330826,-110.9529691,733.9,1.6e+02,0
28000,32.2330816,-110.952969,734,1.6e+02,0
28000,32.2330816,-110.952969,734,1.6e+02,0
28000,32.2330818,-110.9529691,734,1.6e+02,0
28000,32.2330818,-110.9529691,734,1.6e+02,0
29000,32.2330818,-110.9529693,734,1.6e+02,0
29000,32.2330818,-110.9529693,734,1.6e+02,0
29000,32.2330811,-110.9529693,734,1.6e+02,0
29000,32.2330811,-110.9529693,734,1.6e+02,0
29000,32.2330808,-110.9529691,733.9,1.6e+02,0
29000,32.2330808,-110.9529691,733.9,1.6e+02,0
29000,32.2330804,-110.9529688,733.8,1.6e+02,0
29000,32.2330804,-110.9529688,733.8,1.6e+02,0
29000,32.2330801,-110.9529688,733.8,1.6e+02,0
29000,32.2330801,-110.9529688,733.8,1.6e+02,0
30000,32.23308,-110.952969,733.9,1.6e+02,0
30000,32.23308,-110.952969,733.9,1.6e+02,0
30000,32.2330798,-110.9529688,733.9,1.6e+02,0
30000,32.2330798,-110.9529688,733.9,1.6e+02,0
30000,32.2330791,-110.9529686,733.9,1.6e+02,0
30000,32.2330791,-110.9529686,733.9,1.6e+02,0
30000,32.2330788,-110.9529685,733.9,1.6e+02,0
30000,32.2330788,-110.9529685,733.9,1.6e+02,0
30000,32.2330779,-110.952968,733.9,1.6e+02,0
30000,32.2330779,-110.952968,733.9,1.6e+02,0
31000,32.2330773,-110.9529675,733.9,1.6e+02,0
31000,32.2330773,-110.9529675,733.9,1.6e+02,0
31000,32.2330766,-110.9529673,733.9,1.6e+02,0
31000,32.2330766,-110.9529673,733.9,1.6e+02,0
31000,32.2330765,-110.9529671,733.9,1.6e+02,0
31000,32.2330765,-110.9529671,733.9,1.6e+02,0
31000,32.2330766,-110.9529673,733.9,1.6e+02,0
31000,32.2330766,-110.9529673,733.9,1.6e+02,0
