Message Sent,Message Received,Display Updated
1575564324.1321676,1575564438.4620025,1575564438.4684985
1575564324.1321676,1575564438.5697064,1575564438.5759137
1575564324.1321676,1575564438.6771224,1575564438.6835625
1575564324.1321676,1575564438.7847178,1575564438.7909758
1575564324.1321676,1575564438.8921285,1575564438.898722
1575564324.1321676,1575564438.9999201,1575564439.00826
1575564324.1321676,1575564439.1094043,1575564439.1177452
1575564324.1321676,1575564439.2189703,1575564439.2283142
1575564324.1321676,1575564439.3296883,1575564439.3379602
1575564324.1321676,1575564439.439539,1575564439.4529636
1575564324.1321676,1575564439.5542371,1575564439.5628874
1575564324.1321676,1575564439.664074,1575564439.6701164
1575564324.1321676,1575564439.771354,1575564439.77736
1575564324.1321676,1575564439.8785398,1575564439.8845286
1575564324.1321676,1575564439.9856937,1575564439.994257
1575564324.1321676,1575564440.0954843,1575564440.1016433
1575564324.1321676,1575564440.2030447,1575564440.2094111
1575564324.1321676,1575564440.3106146,1575564440.3175242
1575564324.1321676,1575564440.4187486,1575564440.4272773
1575564324.1321676,1575564440.528912,1575564440.5407014
1575564324.1321676,1575564440.641899,1575564440.648079
1575564324.1321676,1575564440.749284,1575564440.7555
1575564324.1321676,1575564440.856839,1575564440.863775
1575564324.1321676,1575564440.9649086,1575564440.971257
1575564324.1321676,1575564441.0724103,1575564441.0788188
1575564324.1321676,1575564441.1802206,1575564441.1865804
1575564324.1321676,1575564441.2877514,1575564441.2937686
1575564324.1321676,1575564441.3948588,1575564441.401419
1575564324.1321676,1575564441.5026536,1575564441.5088253
1575564324.1321676,1575564441.610482,1575564441.620489
1575564324.1321676,1575564441.7217267,1575564441.727974
1575564324.1321676,1575564441.8292377,1575564441.836165
1575564324.1321676,1575564441.9375496,1575564441.9438245
1575564324.1321676,1575564442.0450509,1575564442.0513887
1575564324.1321676,1575564442.1525867,1575564442.1590424
1575564324.1321676,1575564442.260149,1575564442.2665765
1575564324.1321676,1575564442.367761,1575564442.3759882
1575564324.1321676,1575564442.4772458,1575564442.4839218
1575564324.1321676,1575564442.5850406,1575564442.5930963
1575564324.1321676,1575564442.694871,1575564442.7050047
1575564324.1321676,1575564442.8064206,1575564442.813345
1575564324.1321676,1575564442.9145365,1575564442.9207456
1575564324.1321676,1575564443.0219254,1575564443.028167
1575564324.1321676,1575564443.129519,1575564443.1365275
1575564324.1321676,1575564443.237725,1575564443.24393
1575564324.1321676,1575564443.3451047,1575564443.351433
1575564324.1321676,1575564443.4526126,1575564443.4597747
1575564324.1321676,1575564443.5610795,1575564443.5672464
1575564324.1321676,1575564443.6684177,1575564443.6744692
1575564324.1321676,1575564443.776264,1575564443.7887666
1575564324.1321676,1575564443.8900254,1575564443.8986092
1575564324.1321676,1575564444.0000198,1575564444.0062811
1575564324.1321676,1575564444.1076071,1575564444.1141276
1575564324.1321676,1575564444.2154043,1575564444.2214797
1575564324.1321676,1575564444.3227396,1575564444.3288352
1575564324.1321676,1575564444.4300213,1575564444.436157
1575564324.1321676,1575564444.537344,1575564444.5437617
1575564324.1321676,1575564444.6449542,1575564444.6514523
1575564324.1321676,1575564444.7526877,1575564444.7592106
1575564324.1321676,1575564444.8609185,1575564444.872262
1575564324.1321676,1575564444.9735088,1575564444.9800296
1575564324.1321676,1575564445.081275,1575564445.0874918
1575564324.1321676,1575564445.1886108,1575564445.1949666
1575564324.1321676,1575564445.296161,1575564445.302118
1575564324.1321676,1575564445.4033208,1575564445.409726
1575564324.1321676,1575564445.5111637,1575564445.517087
1575564324.1321676,1575564445.6183097,1575564445.624996
1575564324.1321676,1575564445.7261806,1575564445.7327375
1575564324.1321676,1575564445.8339853,1575564445.84064
1575564324.1321676,1575564445.9423351,1575564445.9521356
1575564324.1321676,1575564446.0533912,1575564446.059726
1575564324.1321676,1575564446.1609185,1575564446.1672995
1575564324.1321676,1575564446.26851,1575564446.2746208
1575564324.1321676,1575564446.37581,1575564446.3817801
1575564324.1321676,1575564446.4828796,1575564446.4891467
1575564324.1321676,1575564446.590313,1575564446.5989842
1575564324.1321676,1575564446.7002373,1575564446.7064347
1575564324.1321676,1575564446.8076742,1575564446.814456
1575564324.1321676,1575564446.9157245,1575564446.9219303
1575564324.1321676,1575564447.0236182,1575564447.0333834
1575564324.1321676,1575564447.1346254,1575564447.1407561
1575564324.1321676,1575564447.24208,1575564447.2483835
1575564324.1321676,1575564447.3495584,1575564447.3557496
1575564324.1321676,1575564447.4569314,1575564447.463326
1575564324.1321676,1575564447.564619,1575564447.5714352
1575564324.1321676,1575564447.6728106,1575564447.6796193
1575564324.1321676,1575564447.780952,1575564447.7877426
1575564324.1321676,1575564447.889057,1575564447.8959143
1575564324.1321676,1575564447.9972532,1575564448.002879
1575564324.1321676,1575564448.104256,1575564448.1135824
1575564324.1321676,1575564448.2147698,1575564448.2214487
1575564324.1321676,1575564448.322829,1575564448.3295984
1575564324.1321676,1575564448.4311569,1575564448.4372454
1575564324.1321676,1575564448.5384161,1575564448.5447013
1575564324.1321676,1575564448.645875,1575564448.6522472
1575564324.1321676,1575564448.7534146,1575564448.7598934
1575564324.1321676,1575564448.8610733,1575564448.8672397
1575564324.1321676,1575564448.9685123,1575564448.9756649
1575564324.1321676,1575564449.0770414,1575564449.0840814
1575564324.1321676,1575564449.1857007,1575564449.1963775
1575564324.1321676,1575564449.2975717,1575564449.303701
1575564324.1321676,1575564449.4048784,1575564449.4128177
1575564324.1321676,1575564449.5133922,1575564449.515397
1575564324.1321676,1575564449.616359,1575564449.621763
1575564324.1321676,1575564449.7229779,1575564449.7295277
1575564324.1321676,1575564449.8307137,1575564449.8368368
1575564324.1321676,1575564449.9380167,1575564449.944263
1575564324.1321676,1575564450.0454433,1575564450.0516238
1575564324.1321676,1575564450.1527357,1575564450.1596014
1575564324.1321676,1575564450.2615876,1575564450.2746537
1575564324.1321676,1575564450.3758962,1575564450.381985
1575564324.1321676,1575564450.4832544,1575564450.4900324
1575564324.1321676,1575564450.5914557,1575564450.6011715
1575564324.1321676,1575564450.7024627,1575564450.708485
1575564324.1321676,1575564450.8098366,1575564450.815931
1575564324.1321676,1575564450.9171994,1575564450.9234157
1575564324.1321676,1575564451.0246706,1575564451.0306451
1575564324.1321676,1575564451.1319149,1575564451.137906
1575564324.1321676,1575564451.2392342,1575564451.2459316
1575564324.1321676,1575564451.3480172,1575564451.359981
1575564324.1321676,1575564451.461167,1575564451.4696803
1575564324.1321676,1575564451.5707977,1575564451.577014
1575564324.1321676,1575564451.6784887,1575564451.6854377
1575564324.1321676,1575564451.7868793,1575564451.7940624
1575564324.1321676,1575564451.8953726,1575564451.901334
1575564324.1321676,1575564452.0025342,1575564452.008633
1575564324.1321676,1575564452.1098535,1575564452.1160192
1575564324.1321676,1575564452.2172115,1575564452.223552
1575564324.1321676,1575564452.324761,1575564452.330856
1575564324.1321676,1575564452.432575,1575564452.446441
1575564324.1321676,1575564452.547853,1575564452.5545778
1575564324.1321676,1575564452.6558456,1575564452.661982
1575564324.1321676,1575564452.7632344,1575564452.7696342
1575564324.1321676,1575564452.8708293,1575564452.8770356
1575564324.1321676,1575564452.9782307,1575564452.9842384
1575564324.1321676,1575564453.0855937,1575564453.091728
1575564324.1321676,1575564453.1929255,1575564453.1991432
1575564324.1321676,1575564453.300381,1575564453.30631
1575564324.1321676,1575564453.407542,1575564453.415902
1575564324.1321676,1575564453.517876,1575564453.5321827
1575564324.1321676,1575564453.633511,1575564453.6441722
1575564324.1321676,1575564453.7454672,1575564453.7541673
1575564324.1321676,1575564453.855472,1575564453.8639905
1575564324.1321676,1575564453.9651828,1575564453.9734395
1575564324.1321676,1575564454.074652,1575564454.0830865
1575564324.1321676,1575564454.1842446,1575564454.1904385
1575564324.1321676,1575564454.2917535,1575564454.2978132
1575564324.1321676,1575564454.399028,1575564454.4051907
1575564324.1321676,1575564454.506376,1575564454.5135071
1575564324.1321676,1575564454.6152194,1575564454.626682
1575564324.1321676,1575564454.7280312,1575564454.7340572
1575564324.1321676,1575564454.8352065,1575564454.8413272
1575564324.1321676,1575564454.9424262,1575564454.950676
1575564324.1321676,1575564455.0521786,1575564455.061963
1575564324.1321676,1575564455.1633277,1575564455.173067
1575564324.1321676,1575564455.274252,1575564455.2824755
1575564324.1321676,1575564455.3837233,1575564455.3899212
1575564324.1321676,1575564455.4911582,1575564455.4974666
1575564324.1321676,1575564455.5987256,1575564455.604915
1575564324.1321676,1575564455.7065465,1575564455.7202399
1575564324.1321676,1575564455.8214777,1575564455.8292797
1575564324.1321676,1575564455.9305365,1575564455.9426973
1575564324.1321676,1575564456.0439317,1575564456.0561569
1575564324.1321676,1575564456.1573396,1575564456.1638584
1575564324.1321676,1575564456.2651024,1575564456.2710323
1575564324.1321676,1575564456.3722432,1575564456.3790169
1575564324.1321676,1575564456.480265,1575564456.4863143
1575564324.1321676,1575564456.5875535,1575564456.5941324
1575564324.1321676,1575564456.695452,1575564456.7037005
1575564324.1321676,1575564456.8054006,1575564456.8160133
1575564324.1321676,1575564456.9173543,1575564456.9240227
1575564324.1321676,1575564457.0255933,1575564457.033256
1575564324.1321676,1575564457.1345031,1575564457.1430054
1575564324.1321676,1575564457.24434,1575564457.2526412
1575564324.1321676,1575564457.353858,1575564457.3616025
1575564324.1321676,1575564457.4628844,1575564457.4715393
1575564324.1321676,1575564457.5728207,1575564457.5812967
1575564324.1321676,1575564457.6825178,1575564457.6888013
1575564324.1321676,1575564457.7900074,1575564457.7968695
1575564324.1321676,1575564457.8988962,1575564457.9087627
1575564324.1321676,1575564458.0099435,1575564458.015614
1575564324.1321676,1575564458.1168747,1575564458.122995
1575564324.1321676,1575564458.2242274,1575564458.2303658
1575564324.1321676,1575564458.3316944,1575564458.337794
1575564324.1321676,1575564458.439064,1575564458.4452527
1575564324.1321676,1575564458.5464633,1575564458.55328
1575564324.1321676,1575564458.654665,1575564458.661573
1575564324.1321676,1575564458.7627802,1575564458.7691529
1575564324.1321676,1575564458.8702412,1575564458.8765965
1575564324.1321676,1575564458.978189,1575564458.994739
1575564324.1321676,1575564459.0962965,1575564459.1104572
1575564324.1321676,1575564459.2121713,1575564459.2195928
1575564324.1321676,1575564459.3208442,1575564459.327605
1575564324.1321676,1575564459.4288697,1575564459.4349952
1575564324.1321676,1575564459.5362413,1575564459.5425751
1575564324.1321676,1575564459.6440096,1575564459.6501172
1575564324.1321676,1575564459.7513924,1575564459.7574823
1575564324.1321676,1575564459.8586752,1575564459.8649175
1575564324.1321676,1575564459.9661083,1575564459.972635
1575564324.1321676,1575564460.0744092,1575564460.0888307
1575564324.1321676,1575564460.1900072,1575564460.2026994
1575564324.1321676,1575564460.304116,1575564460.3178222
1575564324.1321676,1575564460.4193757,1575564460.4262178
1575564324.1321676,1575564460.5276244,1575564460.5336971
1575564324.1321676,1575564460.6350012,1575564460.6410508
1575564324.1321676,1575564460.742236,1575564460.7486296
1575564324.1321676,1575564460.8500178,1575564460.856263
1575564324.1321676,1575564460.9574757,1575564460.9656627
1575564324.1321676,1575564461.067295,1575564461.0763013
1575564324.1321676,1575564461.17881,1575564461.1911318
1575564324.1321676,1575564461.2923386,1575564461.2985332
1575564324.1321676,1575564461.3998232,1575564461.4059248
1575564324.1321676,1575564461.5072396,1575564461.5135546
1575564324.1321676,1575564461.6147828,1575564461.6223967
1575564324.1321676,1575564461.723759,1575564461.73099
1575564324.1321676,1575564461.8323367,1575564461.8383617
1575564324.1321676,1575564461.9397552,1575564461.9459467
1575564324.1321676,1575564462.0472853,1575564462.0534422
1575564324.1321676,1575564462.1546714,1575564462.1608162
1575564324.1321676,1575564462.2625632,1575564462.2726097
1575564324.1321676,1575564462.3737996,1575564462.3823292
1575564324.1321676,1575564462.4836273,1575564462.4931407
1575564324.1321676,1575564462.5943477,1575564462.6007133
1575564324.1321676,1575564462.7019007,1575564462.7103481
1575564324.1321676,1575564462.811563,1575564462.819888
1575564324.1321676,1575564462.9210365,1575564462.927964
1575564324.1321676,1575564463.029223,1575564463.0359614
1575564324.1321676,1575564463.1374166,1575564463.1446729
1575564324.1321676,1575564463.245918,1575564463.252139
1575564324.1321676,1575564463.3539453,1575564463.3687246
1575564324.1321676,1575564463.4699214,1575564463.477478
1575564324.1321676,1575564463.578665,1575564463.5848882
1575564324.1321676,1575564463.6860719,1575564463.6921704
1575564324.1321676,1575564463.7933562,1575564463.7996047
1575564324.1321676,1575564463.9007618,1575564463.9078188
1575564324.1321676,1575564464.0093691,1575564464.0163097
1575564324.1321676,1575564464.117886,1575564464.124981
1575564324.1321676,1575564464.2263596,1575564464.232743
1575564324.1321676,1575564464.3339627,1575564464.340288
1575564324.1321676,1575564464.442187,1575564464.4559977
1575564324.1321676,1575564464.5572884,1575564464.5658982
1575564324.1321676,1575564464.667174,1575564464.6736505
1575564324.1321676,1575564464.7748578,1575564464.7811415
1575564324.1321676,1575564464.8823245,1575564464.8885808
1575564324.1321676,1575564464.9898171,1575564464.9983866
1575564324.1321676,1575564465.0991068,1575564465.1010413
1575564324.1321676,1575564465.2021606,1575564465.2075617
1575564324.1321676,1575564465.3088913,1575564465.3189783
1575564324.1321676,1575564465.4202015,1575564465.4280815
1575564324.1321676,1575564465.5298476,1575564465.5426736
1575564324.1321676,1575564465.6439269,1575564465.65001
1575564324.1321676,1575564465.7513235,1575564465.7574615
1575564324.1321676,1575564465.8588715,1575564465.8673263
1575564324.1321676,1575564465.968768,1575564465.9774485
1575564324.1321676,1575564466.0781512,1575564466.0814123
1575564324.1321676,1575564466.1824524,1575564466.188121
1575564324.1321676,1575564466.2892876,1575564466.2955112
1575564324.1321676,1575564466.3967652,1575564466.4031363
1575564324.1321676,1575564466.5043237,1575564466.511193
1575564324.1321676,1575564466.6138313,1575564466.6244998
1575564324.1321676,1575564466.7256148,1575564466.7321448
1575564324.1321676,1575564466.833373,1575564466.8395514
1575564324.1321676,1575564466.940902,1575564466.9476898
1575564324.1321676,1575564467.0489037,1575564467.0550902
1575564324.1321676,1575564467.1563714,1575564467.1624892
1575564324.1321676,1575564467.2636917,1575564467.269731
1575564324.1321676,1575564467.370969,1575564467.3787236
1575564324.1321676,1575564467.47996,1575564467.4864779
1575564324.1321676,1575564467.587835,1575564467.5945928
1575564324.1321676,1575564467.696844,1575564467.710001
1575564324.1321676,1575564467.8112638,1575564467.8195374
1575564324.1321676,1575564467.9207854,1575564467.9277956
1575564324.1321676,1575564468.0288732,1575564468.0348246
1575564324.1321676,1575564468.136141,1575564468.142661
1575564324.1321676,1575564468.2440302,1575564468.2522736
1575564324.1321676,1575564468.3536077,1575564468.3611991
1575564324.1321676,1575564468.4623916,1575564468.468578
1575564324.1321676,1575564468.5697806,1575564468.5762832
1575564324.1321676,1575564468.6775208,1575564468.6837995
1575564324.1321676,1575564468.7855587,1575564468.7970934
1575564324.1321676,1575564468.8983023,1575564468.9049115
1575564324.1321676,1575564469.0061104,1575564469.0129077
1575564324.1321676,1575564469.114112,1575564469.1217942
1575564324.1321676,1575564469.2234082,1575564469.2296784
1575564324.1321676,1575564469.3309758,1575564469.3369722
1575564324.1321676,1575564469.4383414,1575564469.4447784
1575564324.1321676,1575564469.5459886,1575564469.552263
1575564324.1321676,1575564469.6534965,1575564469.65986
1575564324.1321676,1575564469.7611642,1575564469.7673452
1575564324.1321676,1575564469.869152,1575564469.8810246
1575564324.1321676,1575564469.9823046,1575564469.9904706
1575564324.1321676,1575564470.091892,1575564470.0981243
1575564324.1321676,1575564470.1992857,1575564470.205311
1575564324.1321676,1575564470.3065124,1575564470.3128173
1575564324.1321676,1575564470.4140007,1575564470.4210024
1575564324.1321676,1575564470.522309,1575564470.528885
1575564324.1321676,1575564470.6302156,1575564470.636832
1575564324.1321676,1575564470.7381566,1575564470.7444048
1575564324.1321676,1575564470.845678,1575564470.8520203
1575564324.1321676,1575564470.953931,1575564470.966423
1575564324.1321676,1575564471.0679107,1575564471.0741942
1575564324.1321676,1575564471.175758,1575564471.1821775
1575564324.1321676,1575564471.283513,1575564471.2896812
1575564324.1321676,1575564471.391072,1575564471.3978322
1575564324.1321676,1575564471.4992492,1575564471.5053458
1575564324.1321676,1575564471.606433,1575564471.613158
1575564324.1321676,1575564471.714513,1575564471.720629
1575564324.1321676,1575564471.8218417,1575564471.8280787
1575564324.1321676,1575564471.929307,1575564471.9355545
1575564324.1321676,1575564472.037327,1575564472.0486352
1575564324.1321676,1575564472.1498847,1575564472.1561637
1575564324.1321676,1575564472.2574592,1575564472.264093
1575564324.1321676,1575564472.3653796,1575564472.37182
1575564324.1321676,1575564472.4730694,1575564472.4800022
1575564324.1321676,1575564472.5813112,1575564472.5876367
1575564324.1321676,1575564472.6891859,1575564472.6970162
1575564324.1321676,1575564472.798437,1575564472.804511
1575564324.1321676,1575564472.9060862,1575564472.9149802
1575564324.1321676,1575564473.0163925,1575564473.023084
1575564324.1321676,1575564473.1257353,1575564473.1394303
1575564324.1321676,1575564473.2408347,1575564473.2476406
1575564324.1321676,1575564473.3490136,1575564473.3575685
1575564324.1321676,1575564473.4590905,1575564473.4693294
1575564324.1321676,1575564473.5705779,1575564473.577513
1575564324.1321676,1575564473.6788218,1575564473.6850243
1575564324.1321676,1575564473.7862024,1575564473.793105
1575564324.1321676,1575564473.8942535,1575564473.9000874
1575564324.1321676,1575564474.0012321,1575564474.0100467
1575564324.1321676,1575564474.111286,1575564474.1175463
1575564324.1321676,1575564474.2199097,1575564474.2298472
1575564324.1321676,1575564474.3312953,1575564474.338307
1575564324.1321676,1575564474.4395857,1575564474.4458194
1575564324.1321676,1575564474.5470984,1575564474.5531693
1575564324.1321676,1575564474.6543906,1575564474.6607792
1575564324.1321676,1575564474.7619634,1575564474.7682216
1575564324.1321676,1575564474.8694086,1575564474.875729
1575564324.1321676,1575564474.9769118,1575564474.9830854
1575564324.1321676,1575564475.084227,1575564475.0903218
1575564324.1321676,1575564475.1917355,1575564475.1984935
1575564324.1321676,1575564475.3002887,1575564475.31497
1575564324.1321676,1575564475.416119,1575564475.424678
1575564324.1321676,1575564475.5259213,1575564475.532222
1575564324.1321676,1575564475.6336026,1575564475.6408622
1575564324.1321676,1575564475.7421827,1575564475.747655
1575564324.1321676,1575564475.8488553,1575564475.8551614
1575564324.1321676,1575564475.9563472,1575564475.9626591
1575564324.1321676,1575564476.0638766,1575564476.0700364
1575564324.1321676,1575564476.1712687,1575564476.1774437
1575564324.1321676,1575564476.2788095,1575564476.2850025
1575564324.1321676,1575564476.386735,1575564476.3981168
1575564324.1321676,1575564476.4994338,1575564476.5056539
1575564324.1321676,1575564476.606733,1575564476.6128712
1575564324.1321676,1575564476.714079,1575564476.7205365
1575564324.1321676,1575564476.8216648,1575564476.8278415
1575564324.1321676,1575564476.9290736,1575564476.9351327
1575564324.1321676,1575564477.036504,1575564477.0446
1575564324.1321676,1575564477.1458116,1575564477.1524162
1575564324.1321676,1575564477.2536206,1575564477.2599802
1575564324.1321676,1575564477.3611758,1575564477.3675902
1575564324.1321676,1575564477.4694407,1575564477.480611
1575564324.1321676,1575564477.5812385,1575564477.583331
1575564324.1321676,1575564477.6838744,1575564477.6856263
1575564324.1321676,1575564477.7866962,1575564477.7923868
1575564324.1321676,1575564477.8936276,1575564477.9003599
1575564324.1321676,1575564478.0016148,1575564478.0123034
1575564324.1321676,1575564478.1135073,1575564478.1246367
1575564324.1321676,1575564478.2259166,1575564478.2335951
1575564324.1321676,1575564478.3348794,1575564478.3407285
1575564324.1321676,1575564478.4419062,1575564478.448877
1575564324.1321676,1575564478.5506175,1575564478.5644703
1575564324.1321676,1575564478.6659493,1575564478.67258
1575564324.1321676,1575564478.7737336,1575564478.7795668
1575564324.1321676,1575564478.880719,1575564478.8863478
1575564324.1321676,1575564478.9875407,1575564478.9935775
1575564324.1321676,1575564479.0947094,1575564479.1025686
1575564324.1321676,1575564479.2040074,1575564479.2106571
1575564324.1321676,1575564479.3119247,1575564479.3179898
1575564324.1321676,1575564479.4192462,1575564479.4259355
